日期,开盘价,最高价,最低价,收盘价,成交量
19980324,1180.09,1194.06,1179.97,1194.02,3519725.0
19980325,1207.62,1209.77,1188.85,1191.55,4125855.0
19980326,1191.0,1193.82,1186.22,1188.87,4520501.0
19980327,1189.41,1223.93,1188.86,1223.57,6828855.0
19980330,1230.94,1249.44,1228.3,1249.44,7296185.0
19980331,1251.34,1252.24,1238.64,1243.02,6091676.0
19980401,1243.37,1255.01,1240.06,1254.97,6222174.0
19980402,1259.59,1285.03,1259.58,1269.02,10312029.0
19980403,1268.57,1286.11,1266.03,1286.08,7910901.0
19980406,1291.61,1306.38,1286.43,1306.38,10207026.0
19980407,1308.56,1310.29,1296.54,1303.14,16278826.0
19980408,1303.41,1322.83,1302.41,1322.79,14139194.0
19980409,1326.44,1328.79,1288.89,1297.23,15117021.0
19980410,1294.62,1311.53,1293.59,1311.51,14626799.0
19980413,1319.95,1326.3,1311.83,1318.75,12145809.0
19980414,1318.27,1320.91,1304.38,1313.72,8553116.0
19980415,1314.17,1324.71,1314.07,1324.71,9554503.0
19980416,1324.04,1326.42,1312.57,1316.25,9441175.0
19980417,1311.54,1311.73,1291.08,1298.11,8786014.0
19980420,1292.16,1302.98,1286.59,1296.01,7377140.0
19980421,1296.77,1307.86,1295.06,1305.22,6563455.0
19980422,1307.83,1333.07,1307.83,1332.18,7902050.0
19980423,1337.49,1340.25,1321.04,1324.56,10653131.0
19980424,1324.46,1331.86,1313.61,1315.17,9704622.0
19980427,1314.35,1318.8,1303.48,1310.38,11064605.0
19980428,1315.35,1333.09,1315.33,1332.99,9589329.0
19980429,1337.89,1341.58,1328.56,1332.5,8270674.0
19980430,1336.01,1343.46,1335.55,1343.45,8858593.0
19980504,1353.06,1355.52,1345.36,1352.93,11036492.0
19980505,1355.05,1356.06,1346.59,1352.52,8019245.0
19980506,1352.72,1355.66,1341.81,1348.41,7638295.0
19980507,1348.89,1352.55,1326.65,1327.87,7958195.0
19980508,1324.74,1357.6,1324.72,1357.6,16861232.0
19980511,1367.24,1368.03,1351.59,1354.61,13421615.0
19980512,1358.96,1360.06,1342.73,1349.65,8679696.0
19980513,1351.18,1369.3,1351.0,1369.26,10200862.0
19980514,1373.17,1376.3,1360.89,1367.13,12367814.0
19980515,1373.43,1379.13,1361.84,1368.09,10216419.0
19980518,1373.67,1376.38,1360.47,1368.18,8261204.0
19980519,1370.68,1372.87,1355.54,1362.29,6231354.0
19980520,1362.69,1365.1,1352.17,1357.43,6720300.0
19980521,1356.96,1367.72,1350.26,1366.66,6761925.0
19980522,1371.37,1379.89,1370.72,1375.82,8001902.0
19980525,1380.13,1389.66,1376.2,1389.37,10706885.0
19980526,1392.75,1394.44,1383.76,1390.42,8752337.0
19980527,1393.74,1399.54,1390.55,1399.54,8827416.0
19980528,1402.85,1405.58,1392.9,1397.9,8308787.0
19980529,1402.68,1411.35,1402.02,1411.21,9508796.0
19980601,1418.35,1420.55,1411.06,1415.58,9839901.0
19980602,1419.22,1419.58,1402.63,1413.08,7950942.0
19980603,1415.02,1421.12,1413.11,1420.0,8558169.0
19980604,1420.99,1422.98,1402.75,1406.3,7636490.0
19980605,1404.08,1414.36,1390.63,1408.61,7567916.0
19980608,1411.96,1415.18,1401.06,1403.73,6688325.0
19980609,1400.35,1400.35,1357.47,1369.65,7226898.0
19980610,1367.74,1377.83,1359.39,1368.3,5355221.0
19980611,1367.56,1371.15,1346.07,1347.68,4239517.0
19980612,1373.11,1383.47,1365.08,1383.39,5425097.0
19980615,1385.33,1386.99,1359.88,1365.34,5488431.0
19980616,1362.59,1362.59,1323.53,1348.59,5929275.0
19980617,1349.0,1356.66,1344.44,1348.94,5131605.0
19980618,1352.24,1372.12,1352.24,1370.69,5243717.0
19980619,1376.19,1392.88,1376.19,1392.88,5359102.0
19980622,1400.47,1401.51,1392.06,1399.36,6433844.0
19980623,1398.24,1398.71,1385.45,1397.96,6393474.0
19980624,1399.71,1402.14,1390.86,1401.74,6315300.0
19980625,1402.95,1404.05,1377.18,1382.04,5065461.0
19980626,1383.29,1388.55,1376.41,1385.62,10178135.0
19980629,1387.02,1387.19,1356.22,1361.43,6015491.0
19980630,1360.62,1363.59,1335.21,1339.2,3810656.0
19980701,1363.27,1367.15,1315.18,1316.44,5550416.0
19980702,1314.1,1331.65,1297.0,1331.65,4845889.0
19980703,1335.84,1341.73,1327.8,1335.13,5450636.0
19980706,1339.26,1339.68,1313.28,1315.28,4627863.0
19980707,1313.65,1324.41,1307.91,1324.4,3515220.0
19980708,1326.82,1339.16,1326.63,1338.98,3452984.0
19980709,1341.35,1344.43,1336.66,1343.23,3988182.0
19980710,1344.75,1360.64,1344.63,1360.62,5297925.0
19980713,1362.69,1363.0,1352.16,1358.81,4795185.0
19980714,1360.61,1361.19,1334.71,1336.56,5156275.0
19980715,1332.41,1341.64,1326.32,1335.47,4335965.0
19980716,1335.3,1337.64,1317.89,1325.63,4355452.0
19980717,1325.88,1330.82,1311.75,1314.72,5126150.0
19980720,1311.06,1311.15,1278.3,1287.07,4853887.0
19980721,1285.79,1318.93,1284.8,1313.01,4077168.0
19980722,1312.23,1312.37,1295.61,1299.15,3494924.0
19980723,1299.22,1316.29,1299.15,1316.27,4108168.0
19980724,1317.85,1330.49,1317.85,1326.82,4109076.0
19980727,1328.34,1328.73,1314.73,1321.9,3954971.0
19980728,1321.63,1324.27,1313.2,1317.95,3401691.0
19980729,1317.93,1321.26,1308.26,1311.94,3850139.0
19980730,1312.86,1318.02,1309.77,1315.3,9860431.0
19980731,1316.31,1319.36,1312.38,1316.92,4825760.0
19980803,1315.14,1315.47,1299.93,1302.1,4622575.0
19980804,1299.73,1299.73,1283.2,1293.46,4159886.0
19980805,1293.7,1307.48,1293.12,1307.44,5682483.0
19980806,1310.3,1312.6,1292.39,1294.16,6236446.0
19980807,1292.08,1292.31,1267.92,1271.07,5676227.0
19980810,1262.01,1262.03,1227.47,1234.58,4890102.0
19980811,1230.38,1241.78,1206.64,1207.67,3627140.0
19980812,1204.36,1207.73,1158.79,1190.55,5306028.0
19980813,1193.37,1205.86,1185.57,1204.18,4214021.0
19980814,1202.38,1202.38,1165.87,1168.03,4689208.0
19980817,1152.67,1152.67,1068.66,1070.41,5361820.0
19980818,1054.18,1094.38,1043.02,1071.3,5309127.0
19980819,1072.74,1126.08,1072.72,1126.08,7199986.0
19980820,1128.75,1149.96,1113.86,1149.91,6440398.0
19980821,1149.62,1178.74,1141.51,1177.62,7170023.0
19980824,1178.55,1190.88,1166.14,1178.55,7292800.0
19980825,1174.41,1179.11,1159.39,1179.07,6366485.0
19980826,1174.85,1182.33,1159.52,1160.29,6644549.0
19980827,1152.36,1154.69,1142.17,1145.22,4680063.0
19980828,1139.82,1146.51,1125.2,1129.72,4504187.0
19980831,1117.97,1150.23,1072.42,1150.22,5612658.0
19980901,1142.5,1163.17,1123.64,1143.13,5622089.0
19980902,1137.31,1149.27,1129.81,1136.89,4057826.0
19980903,1136.44,1151.01,1136.14,1147.2,3656841.0
19980904,1148.95,1169.47,1148.94,1163.53,5276275.0
19980907,1168.37,1178.38,1163.21,1178.38,4907531.0
19980908,1181.07,1185.1,1166.66,1167.6,6025118.0
19980909,1165.66,1190.74,1162.47,1190.68,6320131.0
19980910,1194.88,1219.8,1194.12,1213.67,10190773.0
19980911,1214.83,1225.14,1206.61,1218.01,8687870.0
19980914,1219.32,1239.77,1214.44,1239.61,12520165.0
19980915,1240.94,1245.42,1228.88,1230.13,10596866.0
19980916,1226.9,1252.2,1225.29,1252.14,9419148.0
19980917,1257.38,1264.4,1226.72,1233.7,11191366.0
19980918,1227.56,1233.4,1199.58,1207.0,8887182.0
19980921,1199.17,1222.38,1193.82,1222.38,6041948.0
19980922,1224.4,1229.62,1214.02,1222.63,5329662.0
19980923,1223.99,1233.79,1222.36,1229.86,5413091.0
19980924,1231.05,1232.28,1196.92,1199.06,7166078.0
19980925,1194.31,1221.58,1192.08,1221.58,5309184.0
19980928,1224.27,1239.8,1217.65,1230.21,6996815.0
19980929,1231.9,1239.11,1226.84,1231.75,5584418.0
19980930,1233.59,1242.94,1233.43,1242.9,5611272.0
19981005,1245.74,1246.6,1231.4,1234.78,4504095.0
19981006,1234.14,1237.84,1214.83,1217.46,5012908.0
19981007,1214.36,1219.1,1207.93,1213.79,5274522.0
19981008,1215.95,1228.73,1215.87,1228.71,4873150.0
19981009,1231.94,1241.05,1229.85,1236.93,6284638.0
19981012,1239.57,1247.24,1227.86,1247.15,7039820.0
19981013,1250.68,1257.35,1239.77,1244.07,7027968.0
19981014,1243.71,1247.66,1234.07,1240.6,5325806.0
19981015,1243.2,1254.84,1241.26,1254.81,6299013.0
19981016,1259.14,1263.71,1249.93,1251.53,7013483.0
19981019,1255.05,1256.76,1240.45,1246.24,5713474.0
19981020,1248.24,1251.43,1238.3,1243.65,5451338.0
19981021,1243.54,1243.6,1206.12,1207.83,7465234.0
19981022,1202.21,1216.17,1191.56,1216.09,6369171.0
19981023,1217.13,1230.83,1215.47,1217.43,6731134.0
19981026,1215.56,1215.56,1195.24,1208.27,6722034.0
19981027,1207.2,1218.45,1204.74,1216.79,5103062.0
19981028,1218.5,1226.11,1217.23,1225.93,5241782.0
19981029,1226.92,1229.74,1214.92,1216.76,4580666.0
19981030,1216.01,1225.64,1215.46,1217.32,4692935.0
19981102,1217.34,1223.53,1210.85,1223.48,4348542.0
19981103,1225.26,1236.97,1225.22,1236.87,4742017.0
19981104,1239.5,1240.7,1232.78,1235.8,4604591.0
19981105,1237.54,1253.31,1237.51,1253.28,6918229.0
19981106,1258.7,1267.39,1257.17,1259.77,10106382.0
19981109,1263.96,1283.12,1263.96,1283.12,8778119.0
19981110,1283.92,1288.74,1275.19,1286.56,7898536.0
19981111,1287.42,1288.35,1278.47,1286.2,6657490.0
19981112,1286.56,1295.06,1278.94,1282.99,6745534.0
19981113,1281.99,1285.92,1271.32,1282.51,5640455.0
19981116,1284.34,1293.76,1281.6,1293.74,5825646.0
19981117,1296.63,1300.15,1285.02,1290.6,5655216.0
19981118,1291.0,1292.93,1281.6,1285.5,5451822.0
19981119,1283.96,1284.14,1274.09,1275.61,4871674.0
19981120,1272.66,1279.38,1271.66,1275.37,4504673.0
19981123,1275.9,1278.09,1269.1,1273.79,4564038.0
19981124,1274.45,1282.93,1274.41,1278.92,6718642.0
19981125,1280.27,1283.96,1262.23,1263.85,4966802.0
19981126,1260.08,1262.78,1247.84,1252.82,4351326.0
19981127,1252.37,1259.04,1242.57,1245.08,4275890.0
19981130,1244.92,1247.42,1238.14,1247.42,4046778.0
19981201,1249.01,1251.87,1232.0,1234.36,3879527.0
19981202,1233.16,1236.97,1222.65,1236.97,3423890.0
19981203,1238.29,1239.26,1229.85,1232.51,3767116.0
19981204,1232.43,1234.63,1213.56,1219.2,3700420.0
19981207,1234.76,1237.69,1207.76,1209.54,3344392.0
19981208,1209.84,1223.34,1209.81,1223.26,2977797.0
19981209,1224.36,1225.99,1219.01,1224.09,2567503.0
19981210,1224.15,1224.93,1203.07,1204.64,3513077.0
19981211,1201.85,1214.24,1194.07,1214.21,3183443.0
19981214,1214.6,1214.67,1194.66,1196.3,2825688.0
19981215,1193.64,1194.89,1173.92,1194.84,3308838.0
19981216,1194.94,1195.55,1180.86,1183.06,2399984.0
19981217,1180.17,1180.17,1158.51,1160.09,3448844.0
19981218,1155.75,1167.64,1150.72,1155.92,2859909.0
19981221,1153.66,1163.24,1150.39,1154.43,2338726.0
19981222,1155.63,1185.98,1155.62,1185.97,3520388.0
19981223,1186.98,1187.91,1170.16,1172.51,2917591.0
19981224,1171.71,1171.71,1161.85,1168.98,2654896.0
19981225,1169.6,1178.92,1169.54,1173.91,2977074.0
19981228,1175.63,1179.0,1157.7,1159.94,3366096.0
19981229,1157.48,1157.57,1139.99,1142.73,3166236.0
19981230,1141.89,1151.72,1125.56,1148.26,3710301.0
19981231,1149.83,1153.15,1140.36,1146.7,2317843.0
19990104,1144.89,1144.89,1124.21,1125.82,2339517.0
19990105,1123.7,1123.7,1104.5,1119.97,2891920.0
19990106,1120.67,1137.21,1120.4,1132.59,3255491.0
19990107,1133.17,1140.48,1125.67,1137.73,3715075.0
19990108,1138.77,1168.84,1138.77,1168.81,4436240.0
19990111,1169.91,1174.43,1158.54,1172.81,3962658.0
19990112,1171.74,1171.87,1158.3,1158.87,4624921.0
19990113,1153.29,1159.94,1144.45,1148.15,4461641.0
19990114,1145.9,1153.1,1142.35,1148.66,3230412.0
19990115,1149.78,1150.68,1136.3,1137.31,3854682.0
19990118,1135.09,1153.42,1126.71,1153.12,4477097.0
19990119,1154.16,1160.26,1149.37,1158.55,4442966.0
19990120,1159.03,1162.98,1148.81,1151.37,4063705.0
19990121,1150.3,1158.51,1145.3,1158.5,4474945.0
19990122,1159.92,1168.18,1157.15,1162.35,5536576.0
19990125,1161.98,1162.44,1146.97,1148.12,7913127.0
19990126,1145.07,1146.12,1132.96,1138.21,6203293.0
19990127,1137.69,1146.5,1134.13,1146.49,7570979.0
19990128,1147.87,1150.58,1137.12,1140.98,6254345.0
19990129,1139.84,1140.13,1130.33,1134.67,5151585.0
19990201,1131.65,1131.66,1118.55,1120.53,5084152.0
19990202,1119.78,1126.41,1114.79,1126.4,3989973.0
19990203,1126.84,1127.27,1115.13,1116.87,3714841.0
19990204,1114.65,1114.69,1102.49,1103.5,3891062.0
19990205,1101.48,1101.48,1079.22,1081.44,4085180.0
19990208,1076.82,1082.46,1064.17,1065.82,3523808.0
19990209,1065.91,1090.17,1065.91,1090.09,3275662.0
19990301,1092.15,1098.36,1084.16,1097.98,2885407.0
19990302,1098.29,1103.25,1090.04,1100.92,4040064.0
19990303,1101.13,1128.78,1101.07,1128.74,5590344.0
19990304,1130.34,1133.73,1120.71,1128.95,4951400.0
19990305,1128.62,1137.96,1124.09,1132.36,5201943.0
19990308,1133.51,1142.15,1128.39,1142.11,5631702.0
19990309,1143.1,1145.71,1135.37,1136.94,5900199.0
19990310,1136.02,1136.08,1127.17,1132.74,5326390.0
19990311,1133.29,1153.84,1133.15,1149.93,6941610.0
19990312,1151.99,1158.71,1148.67,1158.7,7064437.0
19990315,1161.49,1169.7,1159.15,1164.64,7295911.0
19990316,1164.79,1166.97,1155.94,1166.93,6598637.0
19990317,1167.72,1173.04,1158.59,1159.1,7548775.0
19990318,1155.27,1160.68,1147.57,1151.99,5927449.0
19990319,1150.61,1172.93,1150.34,1172.93,7165931.0
19990322,1175.68,1179.65,1168.34,1172.74,7695285.0
19990323,1172.98,1174.48,1163.28,1170.95,8784440.0
19990324,1171.3,1177.34,1167.1,1169.03,6132947.0
19990325,1167.86,1167.88,1155.01,1156.85,5133762.0
19990326,1155.35,1162.42,1154.94,1161.12,5151964.0
19990329,1160.58,1169.5,1158.09,1169.49,5518242.0
19990330,1171.13,1173.66,1156.05,1157.51,5147192.0
19990331,1156.37,1159.53,1150.82,1158.05,4842390.0
19990401,1158.68,1168.53,1158.44,1168.5,6202124.0
19990402,1170.76,1184.43,1170.31,1184.4,7665532.0
19990405,1188.93,1194.51,1187.06,1194.47,8071769.0
19990406,1195.95,1199.84,1191.58,1199.6,6709362.0
19990407,1200.22,1202.32,1193.73,1201.63,8141675.0
19990408,1203.02,1205.41,1192.46,1202.47,8176106.0
19990409,1203.44,1210.1,1196.74,1205.14,9809011.0
19990412,1205.32,1205.68,1193.66,1195.34,10202961.0
19990413,1192.15,1193.33,1174.14,1178.19,7348214.0
19990414,1176.77,1184.18,1174.27,1181.52,5325704.0
19990415,1182.2,1185.59,1168.59,1170.62,7370370.0
19990416,1168.91,1175.03,1162.31,1166.24,7241138.0
19990419,1164.62,1166.04,1156.61,1159.47,7671990.0
19990420,1160.05,1171.6,1159.56,1171.6,10691399.0
19990421,1171.95,1173.53,1143.05,1144.07,9520690.0
19990422,1137.91,1140.9,1110.65,1137.16,9089428.0
19990423,1137.61,1144.78,1135.61,1140.0,6756822.0
19990426,1139.65,1140.17,1112.0,1112.79,6041763.0
19990427,1108.91,1108.91,1089.76,1091.7,5624835.0
19990428,1090.87,1112.29,1087.79,1091.09,4732066.0
19990429,1091.06,1116.42,1090.56,1116.41,5046362.0
19990430,1116.11,1122.22,1114.18,1120.93,4196097.0
19990504,1120.91,1121.91,1108.89,1111.76,4088966.0
19990505,1110.94,1116.96,1105.35,1116.93,4374633.0
19990506,1116.86,1128.9,1116.64,1128.22,6390982.0
19990507,1129.53,1131.49,1117.94,1120.74,5833327.0
19990510,1107.37,1107.37,1065.18,1071.93,6881933.0
19990511,1072.04,1095.41,1072.04,1095.4,4348191.0
19990512,1096.74,1104.81,1092.79,1100.0,3961647.0
19990513,1100.86,1101.36,1086.46,1088.86,3660732.0
19990514,1087.94,1088.0,1060.5,1063.28,4859056.0
19990517,1057.49,1072.17,1047.83,1065.56,3753625.0
19990518,1066.52,1075.65,1058.39,1059.87,4004592.0
19990519,1058.7,1109.12,1057.72,1109.09,5987952.0
19990520,1114.66,1147.73,1113.32,1147.71,10670592.0
19990521,1154.81,1170.14,1152.26,1168.72,15705957.0
19990524,1173.13,1215.22,1164.9,1213.65,20741160.0
19990525,1223.13,1244.84,1198.07,1202.89,28737594.0
19990526,1199.23,1236.14,1195.84,1236.05,16205778.0
19990527,1247.32,1283.03,1247.32,1283.02,22576348.0
19990528,1291.96,1294.64,1260.71,1277.15,31968358.0
19990531,1287.08,1303.48,1253.25,1279.33,23473262.0
19990601,1283.3,1311.6,1276.12,1311.59,17229448.0
19990602,1319.83,1330.28,1287.01,1287.93,22232502.0
19990603,1280.48,1286.91,1259.01,1268.32,16661480.0
19990604,1271.17,1288.0,1271.16,1285.58,13684804.0
19990607,1287.46,1326.61,1285.15,1326.52,15662290.0
19990608,1336.03,1341.64,1319.5,1333.64,16198350.0
19990609,1334.85,1350.14,1323.99,1348.61,15632292.0
19990610,1371.0,1382.07,1353.56,1364.35,24877430.0
19990611,1364.28,1376.78,1359.28,1370.39,18841190.0
19990614,1382.53,1427.77,1382.53,1427.71,25261662.0
19990615,1453.33,1477.14,1366.65,1387.59,37484680.0
19990616,1402.35,1460.17,1402.3,1460.17,25207224.0
19990617,1483.06,1501.02,1450.2,1501.01,36486140.0
19990618,1511.88,1516.13,1480.98,1498.92,36117504.0
19990621,1506.83,1546.61,1503.4,1546.41,30698750.0
19990622,1551.88,1564.45,1524.5,1564.44,31708660.0
19990623,1571.27,1606.5,1566.63,1606.5,30268818.0
19990624,1615.63,1654.55,1611.99,1654.11,37620468.0
19990625,1665.99,1705.21,1591.08,1593.86,57813296.0
19990628,1606.28,1693.16,1606.28,1693.16,41388044.0
19990629,1722.74,1742.15,1691.34,1739.21,40105956.0
19990630,1755.56,1756.18,1666.01,1689.43,48857932.0
19990701,1678.84,1678.84,1540.03,1560.79,31256924.0
19990702,1570.56,1620.54,1532.44,1613.53,34384460.0
19990705,1627.25,1630.38,1573.73,1581.82,24206162.0
19990706,1568.83,1580.23,1504.37,1517.25,17967018.0
19990707,1515.16,1568.67,1507.55,1568.65,15710583.0
19990708,1579.14,1591.13,1560.43,1577.99,14397748.0
19990709,1577.79,1594.58,1563.16,1584.75,13422935.0
19990712,1588.38,1589.9,1545.56,1559.73,14080123.0
19990713,1547.34,1547.34,1511.43,1524.82,12409413.0
19990714,1526.98,1559.66,1526.22,1559.52,11205836.0
19990715,1565.04,1567.83,1545.07,1549.34,15971185.0
19990716,1547.46,1547.61,1512.78,1519.74,14933603.0
19990719,1500.45,1509.99,1473.23,1479.08,12353108.0
19990720,1476.03,1574.75,1471.51,1574.6,17308460.0
19990721,1586.89,1626.95,1573.7,1609.81,27920070.0
19990722,1606.86,1606.86,1548.5,1550.73,17820736.0
19990723,1552.25,1597.18,1552.24,1585.98,13293484.0
19990726,1592.41,1607.07,1587.38,1602.03,12451229.0
19990727,1605.37,1607.05,1580.82,1590.71,11616827.0
19990728,1592.45,1609.79,1584.25,1597.2,10700562.0
19990729,1610.12,1615.75,1585.84,1595.86,8743008.0
19990730,1599.94,1605.27,1587.34,1601.46,14561656.0
19990802,1607.06,1622.38,1603.37,1616.28,11658733.0
19990803,1622.3,1626.91,1609.12,1626.84,12627973.0
19990804,1630.99,1649.26,1630.99,1649.13,15286508.0
19990805,1654.53,1658.69,1641.86,1653.54,14621661.0
19990806,1655.31,1656.59,1601.84,1646.59,19330938.0
19990809,1650.28,1651.64,1624.72,1628.84,13479724.0
19990810,1622.97,1623.03,1597.22,1602.15,12439927.0
19990811,1598.02,1607.68,1574.71,1583.4,9450115.0
19990812,1583.51,1594.89,1566.71,1575.64,7433422.0
19990813,1581.23,1591.49,1569.3,1571.9,6676834.0
19990816,1568.9,1570.21,1546.84,1560.07,7269847.0
19990817,1562.56,1596.15,1562.56,1576.41,8980643.0
19990818,1578.26,1582.02,1555.98,1581.93,6820450.0
19990819,1587.9,1645.84,1587.87,1637.74,15467971.0
19990820,1645.54,1651.17,1627.04,1628.93,11817039.0
19990823,1631.44,1645.0,1626.95,1645.0,10643615.0
19990824,1650.54,1655.14,1638.96,1648.47,10960983.0
19990825,1649.61,1651.09,1618.54,1625.77,9267888.0
19990826,1622.17,1638.23,1615.86,1638.23,8239467.0
19990827,1642.06,1644.47,1627.26,1633.9,8223116.0
19990830,1635.55,1637.31,1614.45,1619.04,8956626.0
19990831,1622.88,1630.01,1609.8,1627.12,7354986.0
19990901,1627.82,1629.08,1595.96,1599.55,6859139.0
19990902,1591.58,1614.11,1572.42,1611.96,8131522.0
19990903,1613.3,1614.41,1583.45,1587.89,6856601.0
19990906,1577.51,1577.56,1556.83,1560.68,5538676.0
19990907,1558.86,1574.65,1556.74,1562.79,4670621.0
19990908,1563.62,1581.93,1563.61,1571.6,4179842.0
19990909,1590.71,1675.26,1590.7,1675.12,19742420.0
19990910,1690.03,1695.64,1656.72,1659.93,19568526.0
19990913,1664.51,1671.64,1656.17,1670.14,10893222.0
19990914,1675.71,1681.85,1668.13,1672.89,9552708.0
19990915,1675.19,1679.14,1657.79,1662.8,10498492.0
19990916,1662.46,1664.96,1643.98,1645.51,7316895.0
19990917,1644.8,1662.17,1636.48,1648.56,7076285.0
19990920,1649.12,1651.54,1628.89,1633.84,5313335.0
19990921,1630.02,1630.27,1617.81,1625.59,4720314.0
19990922,1625.17,1632.41,1613.58,1617.06,3964186.0
19990923,1618.77,1622.67,1597.12,1604.2,5485423.0
19990924,1609.83,1631.4,1609.83,1619.33,4482136.0
19990927,1624.46,1629.19,1598.71,1602.16,4092406.0
19990928,1602.79,1606.02,1586.55,1591.43,4097813.0
19990929,1593.72,1608.6,1581.0,1584.95,4749405.0
19990930,1588.99,1595.01,1567.72,1570.7,4555072.0
19991008,1568.24,1568.38,1531.8,1534.52,3312755.0
19991011,1529.22,1538.34,1516.62,1522.48,3335240.0
19991012,1526.45,1538.28,1526.45,1537.8,2338472.0
19991013,1540.6,1544.45,1504.39,1507.42,3626323.0
19991014,1504.5,1535.24,1494.94,1508.73,4033428.0
19991015,1515.91,1550.71,1515.91,1543.8,5670809.0
19991018,1547.27,1549.37,1499.46,1501.67,5602542.0
19991019,1493.47,1493.49,1468.1,1470.9,4861655.0
19991020,1469.28,1490.76,1463.43,1485.83,4311739.0
19991021,1486.93,1488.01,1452.71,1458.53,4772687.0
19991022,1457.64,1512.93,1457.5,1497.46,7843548.0
19991025,1499.14,1499.39,1465.14,1468.27,5167719.0
19991026,1467.52,1496.45,1467.51,1482.67,7555506.0
19991027,1509.64,1537.3,1504.99,1536.82,16146892.0
19991028,1541.29,1542.05,1507.79,1514.53,13281651.0
19991029,1515.18,1520.47,1494.71,1504.56,8505934.0
19991101,1501.74,1506.99,1488.23,1493.1,6191494.0
19991102,1491.76,1499.87,1481.57,1487.47,4450313.0
19991103,1488.37,1492.31,1472.73,1475.68,4845658.0
19991104,1474.14,1474.14,1457.14,1464.83,5906955.0
19991105,1464.6,1478.83,1460.68,1465.23,5600025.0
19991108,1464.49,1477.14,1458.65,1471.38,4787861.0
19991109,1474.0,1479.83,1461.48,1464.03,4406000.0
19991110,1463.69,1463.73,1436.74,1450.15,6791218.0
19991111,1449.62,1459.45,1440.98,1443.91,4677452.0
19991112,1446.26,1452.93,1444.13,1450.33,3408139.0
19991115,1451.55,1454.09,1436.68,1451.54,8089110.0
19991116,1463.34,1469.6,1428.75,1431.32,8318061.0
19991117,1429.71,1462.85,1427.36,1462.79,6525973.0
19991118,1466.49,1498.08,1454.47,1482.45,10147597.0
